controller_support,dlc,website,pc,mac,linux,demos,reviews,movies,recommendations,achievements,developer,publisher,positive,negative,initialprice,language_count,metacritic_score,single_player,multi_player,online_multi_player,local_multi_player,valve_anti_cheat,steam_achievements,steam_trading_cards,steam_cloud,full_controller_support,partial_controller_support,steam_leaderboards,indie,action,casual,adventure,strategy,simulation,early access,rpg,free_to_play,racing,sports,violent,gore,sexual_content,nudity,education,self_published,label
0,0,0,1,0,0,1,0,0,0,1,"PopCap Games, Inc.","PopCap Games, Inc.",34,2,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,0,0,1,0,0,0,1,"PopCap Games, Inc.","PopCap Games, Inc.",81,26,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,0,0,1,0,0,0,1,"PopCap Games, Inc.","PopCap Games, Inc.",13,0,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,1,0,1,1,0,1,1,"PopCap Games, Inc.","PopCap Games, Inc.",1106,66,4.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,0,0,1,0,0,0,0,0,0,1,"PopCap Games, Inc.","PopCap Games, Inc.",707,58,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,0,0,1,0,0,1,0,0,0,1,"Retro64, Inc.","PopCap Games, Inc.",10,2,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",10,3,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",21,8,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",11,5,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",23,7,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,1,0,0,0,0,1,1,"PopCap Games, Inc.","PopCap Games, Inc.",368,24,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,0,0,1,0,0,1,0,0,1,1,"PopCap Games, Inc.","PopCap Games, Inc.",98,18,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",8,5,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,1,0,0,0,1,"PopCap Games, Inc.","PopCap Games, Inc.",15,3,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,1,0,1,1,0,1,1,"PopCap Games, Inc.","PopCap Games, Inc.",14630,454,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",97,57,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,1,0,0,1,0,0,0,1,SpinTop Games,"PopCap Games, Inc.",8,3,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,1,0,0,1,1,"PopCap Games, Inc.","PopCap Games, Inc.",435,28,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,1,0,0,0,0,0,1,1,Rebellion,Rebellion,1181,377,7.99,5,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
0,0,1,1,0,0,0,0,0,1,1,Rebellion,Rebellion,559,79,7.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,1,1,0,0,0,0,0,1,1,Elixir Studios,Rebellion,1847,95,9.99,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,1,1,1,Rebellion,Rebellion,1434,219,4.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,2,1,1,0,0,0,1,1,1,1,GlyphX Games,Majesco Entertainment,260,71,9.99,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,0,1,1,1,1,Terminal Reality,Majesco Entertainment,369,110,9.99,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,1,1,1,1,1,Terminal Reality,Majesco Entertainment,259,103,9.99,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,1,1,0,0,0,1,1,Double Fine Productions,Double Fine Productions,8204,456,9.99,3,0.0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
0,0,1,1,1,0,0,0,0,1,1,Firaxis Games,2K,1394,129,19.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,1,Firaxis Games,2K,2578,405,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,1,1,0,0,0,0,0,1,1,Firaxis Games,2K,2641,193,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,0,1,PopTop,2K,39,49,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,0,1,1,"FireFly Studios, Firaxis Games",2K,184,65,9.99,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,1,0,0,0,0,0,1,Firaxis Games,2K,121,20,4.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,0,1,1,Facepunch Studios,Valve,363721,16433,9.99,25,0.0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,0,1,0,0,0,1,Funkitron,Funkitron,4,5,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,1,SimBin,SimBin,119,43,39.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8
0,0,1,1,0,0,0,0,0,0,1,SimBin,SimBin,4,2,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,0,1,Naked Sky Entertainment,Naked Sky Entertainment,43,14,9.99,9,0.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0,1,0,0,1,0,0,0,1,Monte Cristo,Focus Home Interactive,57,36,9.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,0,0,0,1,1,Monte Cristo,Focus Home Interactive,77,41,9.99,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,0,0,0,0,1,Monte Cristo,Focus Home Interactive,31,17,9.99,3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,0,1,1,GSC Game World,GSC Game World,11039,570,19.99,7,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,1,1,Pandemic Studios,THQ Nordic,106,60,9.99,6,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1,0,0,0,0,0,0,1,Pandemic Studios,THQ Nordic,76,38,9.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,1,1,1,1,Relic Entertainment,SEGA,4772,320,19.99,11,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
0,0,1,1,0,0,0,0,1,1,1,Relic Entertainment,SEGA,3485,206,12.99,5,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,1,Relic Entertainment,SEGA,2849,133,12.99,5,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0,1,1,1,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",10270,605,24.99,9,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,1,1,Monolith,SEGA,1243,221,14.95,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,1,1,1,CREATIVE ASSEMBLY,SEGA,7806,562,12.99,1,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,1,The Creative Assembly,SEGA,331,131,12.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,1,1,0,0,0,1,1,"The Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",585,30,24.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,1,0,0,1,1,GSC Game World,GSC Game World,259,46,14.99,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
0,1,1,1,0,0,0,0,0,1,1,GSC Game World,GSC World Publishing,1081,143,4.99,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,0,1,GSC Game World,GSC World Publishing,102,22,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,1,1,GSC Game World,GSC World Publishing,170,66,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,1,1,GSC Game World,GSC World Publishing,246,138,4.99,2,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,0,1,Unknown Worlds Entertainment,Unknown Worlds Entertainment,122,17,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9,1,1,0,0,0,1,1,1,1,Unknown Worlds Entertainment,Unknown Worlds Entertainment,8372,1498,9.99,10,0.0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,0,0,0,0,1,1,1,LucasArts,"LucasArts, Lucasfilm, Disney Interactive",6392,379,9.99,4,0.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,1,LucasArts,"LucasArts, Lucasfilm, Disney Interactive",597,31,5.99,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,1,0,0,0,1,1,1,"Raven Software, Aspyr (Mac)","LucasArts, Aspyr (Mac), Lucasfilm, Disney Interactive",5684,330,9.99,4,0.0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,1,"Raven Software, Aspyr (Mac)","LucasArts, Aspyr (Mac), Lucasfilm, Disney Interactive",2020,219,9.99,5,0.0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,1,LucasArts,LucasArts,575,55,5.99,5,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,1,1,0,0,0,0,1,1,1,Pandemic Studios,"Lucasfilm, LucasArts, Disney Interactive",29149,2425,9.99,1,0.0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,1,1,0,0,0,0,1,1,1,Frontier,LucasArts,272,38,9.99,5,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,1,1,1,Planet Moon Studios,"LucasArts, Lucasfilm, Disney Interactive",115,18,5.99,5,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,1,1,1,1,1,1,0,1,1,Klei Entertainment,Klei Entertainment,1749,227,9.99,1,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
0,0,0,1,0,0,0,0,0,1,1,Sick Puppies,Strategy First,1025,164,4.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,1,1,Deepred,Strategy First,91,33,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,1,0,0,1,1,Bugbear Entertainment,Strategy First,1977,186,7.49,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
0,0,1,1,0,0,1,0,0,1,1,Muzzy Lane,Strategy First,460,107,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,0,0,0,1,1,Artematica Entertainment,Strategy First,77,100,4.99,3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,1,0,1,1,Funcom,Funcom,588,89,19.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0,0,1,1,0,0,1,1,0,1,1,Funcom,Funcom,1152,102,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8
0,3,1,1,0,0,0,0,0,0,1,Stunlock Studios,Stunlock Studios,1365,226,0.0,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
0,0,1,1,0,0,1,0,0,0,1,Most Wanted Entertainment,HD Publishing,100,15,7.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,1,0,1,0,0,0,0,1,1,1,"Mithis Games, THQ Nordic",HandyGames,474,90,9.99,6,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,1,0,0,1,1,"CAPCOM Co., Ltd.",Capcom,569,178,14.99,7,0.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,0,1,1,"CAPCOM Co., Ltd.",Capcom,1462,1052,19.99,5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,0,0,1,R C Knight,Empty,39,32,3.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,1,0,0,0,0,0,1,1,Pyro Studios,Kalypso Media Digital,1561,213,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,0,1,1,Pyro Studios,Kalypso Media Digital,404,71,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,1,1,1,Pyro Studios,Kalypso Media Digital,1333,238,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,0,0,1,1,1,Pyro Studios,Kalypso Media Digital,421,265,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,1,1,Io-Interactive A/S,Io-Interactive A/S,1514,260,8.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,0,0,1,0,1,1,1,Io-Interactive A/S,Io-Interactive A/S,5864,391,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,1,0,0,1,1,Eidos Interactive,Square Enix,316,113,6.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,1,0,0,1,1,Avalanche Studios,Square Enix,1732,846,6.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,1,IO Interactive A/S,IO Interactive A/S,1186,450,7.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,1,1,Ion Storm,Square Enix,6242,347,6.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,1,Ion Storm,Square Enix,649,433,6.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,1,1,Ion Storm,Square Enix,1135,210,8.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,1,0,0,1,1,Crystal Dynamics,Square Enix,1656,243,6.99,5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,1,0,0,1,1,Crystal Dynamics,Square Enix,175,61,5.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,1,1,0,0,0,0,0,1,1,Rebellion,Rebellion,248,15,9.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
0,0,1,1,0,0,0,0,0,1,1,BioWare Corporation,"BioWare Corporation, Electronic Arts",809,279,14.99,5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,0,1,1,Nadeo,Ubisoft,963,55,29.99,15,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0,1,1,0,0,0,0,0,1,1,Pendulo Studios,Focus Home Interactive,236,90,9.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,0,0,1,0,0,1,1,Pendulo Studios,Focus Home Interactive,86,65,9.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1,0,0,1,0,0,1,1,Cyanide Studios,Focus Home Interactive,69,54,9.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0,0,1,1,1,0,0,0,0,0,1,Big Fish Games,Big Fish Games,8,4,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,1,1,1,1,0,1,1,1,1,Gaijin Entertainment,Topware Interactive,1566,981,9.99,5,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,12
1,12,1,1,1,0,0,0,0,1,1,Reality Pump Studios,"Topware Interactive, ACE",3054,2051,19.99,8,0.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,12
0,0,1,1,1,0,0,1,0,1,1,Reality Pump Studios,Topware Interactive,153,194,9.99,6,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,1,0,0,0,0,1,1,"Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",1114,570,9.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,0,1,1,PopTop,2K,355,153,9.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,1,0,0,0,0,0,1,1,PopTop,2K,420,82,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,1,0,0,0,0,0,1,1,"MicroProse Software, Inc",2K,385,32,4.99,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,0,1,1,"MicroProse Software, Inc",2K,417,53,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,1,0,1,0,0,1,1,"2K Boston, 2K Australia",2K,19678,1183,0.0,5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,0,1,"MicroProse Software, Inc",2K,57,54,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,0,1,1,"MicroProse Software, Inc",2K,2165,136,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,1,"MicroProse Software, Inc",2K,146,138,4.99,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,1,0,0,1,1,Best Way,"1C Entertainment, 1C-SoftClub",1664,257,4.99,6,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,0,0,0,0,1,Sky Fallen,1C Entertainment,34,50,2.99,5,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
0,0,1,1,0,0,1,1,0,1,1,The Farm 51,1C Entertainment,539,270,4.99,7,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1,1,1,0,0,1,0,1,1,"Infinity Ward, Aspyr (Mac)","Activision, Aspyr (Mac)",8725,821,19.99,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,0,0,1,1,"Crystal Dynamics, Feral Interactive (Mac)","Square Enix, Feral Interactive (Mac)",1964,389,8.99,5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,1,1,IO Interactive,Square Enix,1223,724,6.99,5,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,1,1,0,0,1,0,0,1,1,Pivotal Games,Square Enix,89,103,5.99,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
